order_id,order_date,category,product_price,quantity,discount_pct,revenue,region,payment_method,customer_age,is_returned,rating,month,month_name,day_of_week,quarter
ORD104193,2023-06-09 23:07:00,Home & Kitchen,1952.27,1,15,1659.43,Central,Credit Card,32,0,4,6,Jun,Friday,2
ORD104194,2023-04-22 09:42:00,Clothing,1218.25,2,0,2436.51,South,UPI,51,0,4,4,Apr,Saturday,2
ORD104195,2023-08-12 04:11:00,Clothing,219.02,3,5,624.2,North,UPI,31,0,5,8,Aug,Saturday,3
ORD104196,2023-06-06 22:04:00,Electronics,8172.81,1,0,8172.81,North,UPI,30,0,4,6,Jun,Tuesday,2
ORD104197,2023-05-10 17:13:00,Sports,1885.89,1,20,1508.71,North,UPI,27,0,5,5,May,Wednesday,2
ORD104198,2023-09-19 18:49:00,Home & Kitchen,1691.75,1,0,1691.75,North,UPI,64,1,4,9,Sep,Tuesday,3
ORD104199,2023-08-17 04:52:00,Sports,1125.55,2,0,2251.1,West,Credit Card,53,0,5,8,Aug,Thursday,3
ORD104200,2023-11-10 08:36:00,Sports,2902.45,1,0,2902.45,Central,UPI,21,0,3,11,Nov,Friday,4
ORD104201,2023-09-21 22:12:00,Clothing,709.46,1,15,603.04,North,Debit Card,57,0,4,9,Sep,Thursday,3
ORD104202,2023-01-30 07:56:00,Electronics,6137.32,1,15,5216.72,West,Credit Card,45,0,3,1,Jan,Monday,1
ORD104203,2023-12-19 23:10:00,Electronics,8296.79,2,5,15763.91,North,UPI,34,0,5,12,Dec,Tuesday,4
ORD104204,2023-04-11 23:10:00,Books,561.95,4,5,2135.43,Central,UPI,34,0,3,4,Apr,Tuesday,2
ORD104205,2023-07-22 06:55:00,Sports,1568.69,1,0,1568.69,North,UPI,54,0,3,7,Jul,Saturday,3
ORD104206,2023-01-24 10:51:00,Beauty,520.44,1,5,494.42,South,UPI,36,1,4,1,Jan,Tuesday,1
ORD104207,2023-05-01 17:45:00,Sports,2099.12,1,0,2099.12,North,COD,18,0,1,5,May,Monday,2
ORD104208,2023-12-19 05:59:00,Sports,1824.66,2,0,3649.32,West,Net Banking,35,0,4,12,Dec,Tuesday,4
ORD104209,2023-03-29 21:49:00,Sports,2441.47,3,10,6591.96,Central,Debit Card,27,0,4,3,Mar,Wednesday,1
ORD104210,2023-01-31 14:25:00,Electronics,9788.11,1,0,9788.11,Central,Debit Card,30,0,5,1,Jan,Tuesday,1
ORD104211,2023-08-23 13:59:00,Clothing,1297.39,1,0,1297.39,South,Net Banking,20,0,5,8,Aug,Wednesday,3
ORD104212,2023-10-12 06:56:00,Clothing,1335.02,1,5,1268.27,Central,Credit Card,56,0,3,10,Oct,Thursday,4
ORD104213,2023-12-11 06:13:00,Home & Kitchen,3318.9,1,10,2987.01,West,Credit Card,46,0,2,12,Dec,Monday,4
ORD104214,2023-02-12 16:21:00,Beauty,396.86,2,5,754.03,North,Net Banking,52,0,5,2,Feb,Sunday,1
ORD104215,2023-07-26 05:25:00,Sports,1086.5,1,20,869.2,West,UPI,36,1,4,7,Jul,Wednesday,3
ORD104216,2023-10-10 09:49:00,Home & Kitchen,1408.5,1,5,1338.07,North,UPI,41,0,4,10,Oct,Tuesday,4
ORD104217,2023-04-08 04:42:00,Electronics,8596.08,5,5,40831.36,Central,Debit Card,51,0,5,4,Apr,Saturday,2
ORD104218,2023-04-26 22:38:00,Clothing,398.5,1,20,318.8,South,UPI,62,0,4,4,Apr,Wednesday,2
ORD104219,2023-09-18 23:14:00,Sports,1868.63,5,0,9343.14,East,Net Banking,36,0,5,9,Sep,Monday,3
ORD104220,2023-11-04 23:54:00,Home & Kitchen,1679.32,1,15,1427.42,North,Credit Card,40,0,5,11,Nov,Saturday,4
ORD104221,2023-12-29 23:44:00,Books,226.79,1,5,215.45,North,Credit Card,20,0,5,12,Dec,Friday,4
ORD104222,2023-09-10 12:06:00,Home & Kitchen,2348.57,1,10,2113.71,North,Credit Card,26,0,1,9,Sep,Sunday,3
ORD104223,2023-07-09 18:10:00,Beauty,1001.12,2,10,1802.02,North,Debit Card,45,0,5,7,Jul,Sunday,3
ORD104224,2023-09-25 03:54:00,Sports,1103.45,1,5,1048.27,East,UPI,19,0,4,9,Sep,Monday,3
ORD104225,2023-11-15 04:29:00,Electronics,8433.42,1,10,7590.08,Central,Credit Card,58,0,3,11,Nov,Wednesday,4
ORD104226,2023-03-01 14:58:00,Home & Kitchen,2893.69,1,5,2749.0,Central,Debit Card,46,0,4,3,Mar,Wednesday,1
ORD104227,2023-10-31 13:37:00,Books,350.26,3,15,893.15,Central,Debit Card,61,0,3,10,Oct,Tuesday,4
ORD104228,2023-12-21 09:22:00,Sports,1169.8,2,0,2339.61,West,UPI,60,0,3,12,Dec,Thursday,4
ORD104229,2023-01-09 22:52:00,Beauty,1026.57,4,0,4106.28,South,Debit Card,59,0,2,1,Jan,Monday,1
ORD104230,2023-07-08 22:52:00,Home & Kitchen,3330.99,3,0,9992.98,West,Credit Card,42,0,5,7,Jul,Saturday,3
ORD104231,2023-11-10 11:36:00,Clothing,2022.12,1,0,2022.12,North,UPI,59,0,5,11,Nov,Friday,4
ORD104232,2023-04-15 09:39:00,Home & Kitchen,2166.84,2,0,4333.67,Central,Credit Card,32,0,5,4,Apr,Saturday,2
ORD104233,2023-06-25 10:14:00,Clothing,1039.19,2,5,1974.46,Central,UPI,51,0,5,6,Jun,Sunday,2
ORD104234,2023-11-18 20:00:00,Home & Kitchen,2429.2,2,15,4129.63,West,Debit Card,24,0,5,11,Nov,Saturday,4
ORD104235,2023-10-24 19:01:00,Clothing,1422.06,5,10,6399.25,West,UPI,44,0,5,10,Oct,Tuesday,4
ORD104236,2023-03-15 19:26:00,Home & Kitchen,2688.84,1,20,2151.07,West,Credit Card,62,0,4,3,Mar,Wednesday,1
ORD104237,2023-02-02 14:36:00,Books,274.43,2,0,548.86,Central,UPI,34,0,4,2,Feb,Thursday,1
ORD104238,2023-10-15 00:35:00,Electronics,8294.54,4,0,33178.14,Central,Credit Card,53,0,4,10,Oct,Sunday,4
ORD104239,2023-12-15 15:16:00,Beauty,372.02,3,10,1004.45,Central,UPI,26,0,5,12,Dec,Friday,4
ORD104240,2023-10-20 09:25:00,Sports,1487.99,5,15,6323.95,East,UPI,36,0,4,10,Oct,Friday,4
ORD104241,2023-04-10 19:51:00,Sports,1098.87,1,0,1098.87,Central,Net Banking,55,0,2,4,Apr,Monday,2
ORD104242,2023-07-30 14:15:00,Electronics,12278.21,1,5,11664.3,East,Net Banking,30,0,4,7,Jul,Sunday,3
ORD104243,2023-11-19 10:13:00,Sports,2306.8,2,0,4613.6,West,Debit Card,27,1,4,11,Nov,Sunday,4
ORD104244,2023-10-01 03:24:00,Sports,2302.73,1,10,2072.45,East,Debit Card,46,0,5,10,Oct,Sunday,4
ORD104245,2023-01-15 08:18:00,Sports,2315.04,3,10,6250.62,East,UPI,35,0,4,1,Jan,Sunday,1
ORD104246,2023-03-27 21:40:00,Sports,1593.67,2,20,2549.86,Central,Net Banking,59,0,5,3,Mar,Monday,1
ORD104247,2023-06-17 05:07:00,Electronics,5538.25,2,10,9968.85,North,UPI,30,0,3,6,Jun,Saturday,2
ORD104248,2023-08-23 01:25:00,Clothing,1557.52,5,0,7787.61,West,UPI,54,0,3,8,Aug,Wednesday,3
ORD104249,2023-02-01 00:53:00,Sports,1309.19,1,15,1112.81,Central,UPI,63,0,4,2,Feb,Wednesday,1
ORD104250,2023-05-10 11:33:00,Sports,503.36,1,5,478.19,North,Debit Card,39,0,2,5,May,Wednesday,2
ORD104251,2023-10-12 17:36:00,Electronics,9241.26,1,10,8317.13,Central,UPI,49,0,4,10,Oct,Thursday,4
ORD104252,2023-01-22 10:30:00,Beauty,296.8,2,5,563.93,East,Debit Card,25,0,4,1,Jan,Sunday,1
ORD104253,2023-10-10 07:39:00,Sports,1205.66,1,15,1024.81,Central,Debit Card,38,0,5,10,Oct,Tuesday,4
ORD104254,2023-02-24 17:22:00,Books,245.8,1,0,245.8,West,COD,39,0,3,2,Feb,Friday,1
ORD104255,2023-01-08 04:59:00,Clothing,1635.45,1,0,1635.45,West,Debit Card,29,0,4,1,Jan,Sunday,1
ORD104256,2023-01-25 00:13:00,Electronics,6513.29,3,0,19539.86,North,Debit Card,49,0,3,1,Jan,Wednesday,1
ORD104257,2023-07-19 21:25:00,Beauty,659.01,2,10,1186.21,North,Credit Card,30,0,3,7,Jul,Wednesday,3
ORD104258,2023-07-02 20:13:00,Sports,2472.04,1,10,2224.84,North,COD,58,0,4,7,Jul,Sunday,3
ORD104259,2023-07-18 09:06:00,Books,444.97,1,0,444.97,Central,UPI,40,0,3,7,Jul,Tuesday,3
ORD104260,2023-04-09 14:34:00,Sports,1494.46,1,0,1494.46,East,Credit Card,53,0,2,4,Apr,Sunday,2
ORD104261,2023-01-27 16:48:00,Sports,1240.14,1,5,1178.13,West,COD,46,0,4,1,Jan,Friday,1
ORD104262,2023-12-01 03:33:00,Electronics,9650.36,3,5,27503.52,West,UPI,54,0,3,12,Dec,Friday,4
ORD104263,2023-01-18 00:07:00,Beauty,935.76,2,5,1777.95,South,Credit Card,64,0,3,1,Jan,Wednesday,1
ORD104264,2023-03-04 01:14:00,Beauty,1198.54,1,0,1198.54,East,COD,54,0,5,3,Mar,Saturday,1
ORD104265,2023-05-10 04:38:00,Books,223.15,1,5,212.0,Central,COD,29,0,2,5,May,Wednesday,2
ORD104266,2023-09-05 08:42:00,Home & Kitchen,2300.11,1,0,2300.11,East,COD,26,0,4,9,Sep,Tuesday,3
ORD104267,2023-07-25 11:10:00,Sports,1156.59,3,10,3122.79,East,COD,60,0,5,7,Jul,Tuesday,3
ORD104268,2023-03-14 04:07:00,Home & Kitchen,1813.09,1,10,1631.78,East,COD,40,0,5,3,Mar,Tuesday,1
ORD104269,2023-11-02 13:55:00,Sports,2662.66,2,0,5325.32,West,UPI,52,0,4,11,Nov,Thursday,4
ORD104270,2023-04-02 05:54:00,Home & Kitchen,1969.81,1,5,1871.32,South,UPI,55,0,4,4,Apr,Sunday,2
ORD104271,2023-06-19 07:13:00,Electronics,11536.34,2,20,18458.14,East,Credit Card,35,0,4,6,Jun,Monday,2
ORD104272,2023-05-13 15:19:00,Electronics,8975.96,4,0,35903.83,West,COD,46,1,5,5,May,Saturday,2
ORD104273,2023-10-05 09:43:00,Books,267.64,1,5,254.26,East,UPI,34,0,5,10,Oct,Thursday,4
ORD104274,2023-11-04 13:20:00,Clothing,330.94,1,0,330.94,South,UPI,60,0,1,11,Nov,Saturday,4
ORD104275,2023-10-01 07:20:00,Clothing,619.89,1,10,557.9,North,Credit Card,28,0,4,10,Oct,Sunday,4
ORD104276,2023-03-12 09:21:00,Electronics,6009.33,4,15,20431.71,East,UPI,21,0,5,3,Mar,Sunday,1
ORD104277,2023-12-26 19:03:00,Clothing,1598.49,3,0,4795.47,North,Debit Card,23,0,4,12,Dec,Tuesday,4
ORD104278,2023-03-07 21:11:00,Home & Kitchen,1393.91,5,15,5924.1,North,COD,41,0,4,3,Mar,Tuesday,1
ORD104279,2023-08-30 07:59:00,Electronics,11262.06,1,10,10135.85,South,Debit Card,60,0,3,8,Aug,Wednesday,3
ORD104280,2023-09-11 05:27:00,Home & Kitchen,2853.99,1,0,2853.99,East,Credit Card,50,0,5,9,Sep,Monday,3
ORD104281,2023-05-07 19:22:00,Sports,667.46,1,0,667.46,Central,UPI,33,0,1,5,May,Sunday,2
ORD104282,2023-06-14 17:20:00,Beauty,639.45,2,0,1278.89,South,UPI,44,0,4,6,Jun,Wednesday,2
ORD104283,2023-06-06 05:43:00,Beauty,1402.12,4,10,5047.62,East,UPI,33,0,3,6,Jun,Tuesday,2
ORD104284,2023-02-21 12:07:00,Books,140.46,2,10,252.82,Central,UPI,47,0,5,2,Feb,Tuesday,1
ORD104285,2023-11-11 02:28:00,Books,137.33,2,0,274.67,North,UPI,19,0,3,11,Nov,Saturday,4
ORD104286,2023-09-28 20:03:00,Electronics,4912.02,3,0,14736.06,East,UPI,21,0,3,9,Sep,Thursday,3
ORD104287,2023-05-13 14:29:00,Electronics,11743.69,1,0,11743.69,East,UPI,45,0,4,5,May,Saturday,2
ORD104288,2023-07-07 20:13:00,Clothing,1553.98,3,0,4661.93,East,Debit Card,60,0,2,7,Jul,Friday,3
ORD104289,2023-08-13 16:46:00,Books,238.57,3,5,679.91,East,UPI,30,0,2,8,Aug,Sunday,3
ORD104290,2023-03-02 11:37:00,Home & Kitchen,1062.59,1,0,1062.59,East,Debit Card,62,1,3,3,Mar,Thursday,1
ORD104291,2023-08-24 06:16:00,Sports,2044.73,2,0,4089.46,East,Net Banking,49,0,4,8,Aug,Thursday,3
ORD104292,2023-04-15 01:21:00,Sports,1428.8,1,5,1357.36,South,Credit Card,18,1,4,4,Apr,Saturday,2
ORD104293,2023-01-16 07:12:00,Sports,2075.8,1,10,1868.22,North,Credit Card,45,0,4,1,Jan,Monday,1
ORD104294,2023-02-12 02:44:00,Home & Kitchen,3127.65,1,15,2658.5,South,UPI,60,0,3,2,Feb,Sunday,1
ORD104295,2023-09-24 19:11:00,Beauty,1245.75,2,0,2491.49,West,COD,48,0,3,9,Sep,Sunday,3
ORD104296,2023-08-31 16:34:00,Sports,827.32,1,5,785.95,South,Net Banking,50,0,4,8,Aug,Thursday,3
ORD104297,2023-02-04 11:50:00,Sports,2645.07,2,5,5025.62,South,Credit Card,46,0,3,2,Feb,Saturday,1
ORD104298,2023-04-11 00:18:00,Home & Kitchen,2001.17,1,0,2001.17,Central,Credit Card,62,0,2,4,Apr,Tuesday,2
ORD104299,2023-12-17 02:20:00,Books,547.02,2,5,1039.34,South,UPI,56,0,4,12,Dec,Sunday,4
ORD104300,2023-06-06 13:20:00,Beauty,1114.67,2,20,1783.47,South,COD,23,0,5,6,Jun,Tuesday,2
ORD104301,2023-04-26 15:51:00,Beauty,724.61,2,5,1376.76,Central,UPI,23,0,4,4,Apr,Wednesday,2
ORD104302,2023-10-17 03:22:00,Sports,996.11,1,0,996.11,West,Debit Card,19,1,5,10,Oct,Tuesday,4
ORD104303,2023-05-30 08:55:00,Clothing,1504.8,4,5,5718.25,West,Credit Card,63,0,5,5,May,Tuesday,2
ORD104304,2023-09-03 14:47:00,Beauty,1003.84,2,15,1706.53,West,COD,18,0,2,9,Sep,Sunday,3
ORD104305,2023-07-23 18:59:00,Sports,1256.42,1,15,1067.96,North,COD,41,0,5,7,Jul,Sunday,3
ORD104306,2023-04-18 12:08:00,Clothing,618.26,3,0,1854.78,Central,Credit Card,18,0,2,4,Apr,Tuesday,2
ORD104307,2023-07-12 20:50:00,Books,374.81,4,15,1274.36,West,UPI,42,0,5,7,Jul,Wednesday,3
ORD104308,2023-01-27 19:37:00,Books,423.25,2,10,761.84,Central,Credit Card,29,0,3,1,Jan,Friday,1
ORD104309,2023-12-20 01:07:00,Electronics,10801.67,1,20,8641.34,North,Credit Card,40,0,2,12,Dec,Wednesday,4
ORD104310,2023-06-24 15:14:00,Sports,1726.67,2,10,3108.0,Central,UPI,19,0,4,6,Jun,Saturday,2
ORD104311,2023-12-17 22:21:00,Clothing,667.52,3,0,2002.57,South,UPI,24,0,4,12,Dec,Sunday,4
ORD104312,2023-10-04 19:26:00,Electronics,6668.66,1,5,6335.23,Central,UPI,48,0,4,10,Oct,Wednesday,4
ORD104313,2023-03-29 20:18:00,Books,624.72,5,10,2811.25,West,UPI,63,0,4,3,Mar,Wednesday,1
ORD104314,2023-09-22 09:39:00,Sports,2259.45,1,0,2259.45,Central,Debit Card,36,0,1,9,Sep,Friday,3
ORD104315,2023-07-09 14:10:00,Sports,1573.58,1,5,1494.9,Central,COD,29,0,4,7,Jul,Sunday,3
ORD104316,2023-09-09 10:40:00,Books,380.05,3,10,1026.13,Central,UPI,48,0,1,9,Sep,Saturday,3
ORD104317,2023-03-06 16:47:00,Sports,1865.21,2,0,3730.42,North,Net Banking,25,0,2,3,Mar,Monday,1
ORD104318,2023-04-02 04:04:00,Electronics,6758.09,5,10,30411.42,West,Debit Card,38,0,4,4,Apr,Sunday,2
ORD104319,2023-10-03 19:42:00,Home & Kitchen,2921.1,1,10,2628.99,North,Net Banking,46,0,4,10,Oct,Tuesday,4
ORD104320,2023-09-28 17:12:00,Books,620.33,3,0,1860.99,Central,COD,54,0,4,9,Sep,Thursday,3
ORD104321,2023-02-11 14:00:00,Home & Kitchen,2148.27,5,0,10741.36,East,Debit Card,63,0,1,2,Feb,Saturday,1
ORD104322,2023-06-03 08:59:00,Sports,1066.87,1,5,1013.52,East,Net Banking,40,0,3,6,Jun,Saturday,2
ORD104323,2023-04-16 13:31:00,Books,342.21,2,5,650.2,South,Credit Card,47,0,5,4,Apr,Sunday,2
ORD104324,2023-09-25 03:05:00,Home & Kitchen,332.77,1,5,316.13,South,Debit Card,63,0,4,9,Sep,Monday,3
ORD104325,2023-01-16 06:33:00,Beauty,1111.46,1,0,1111.46,Central,UPI,27,0,4,1,Jan,Monday,1
ORD104326,2023-10-02 03:49:00,Home & Kitchen,2078.42,1,0,2078.42,North,Credit Card,56,0,5,10,Oct,Monday,4
ORD104327,2023-09-09 17:05:00,Sports,1942.76,1,0,1942.76,East,COD,54,0,3,9,Sep,Saturday,3
ORD104328,2023-10-23 00:56:00,Books,284.96,1,10,256.46,North,Debit Card,59,0,4,10,Oct,Monday,4
ORD104329,2023-12-03 23:36:00,Sports,1431.83,2,5,2720.48,South,Net Banking,49,1,1,12,Dec,Sunday,4
ORD104330,2023-08-28 18:03:00,Home & Kitchen,2904.02,2,10,5227.23,East,UPI,18,0,5,8,Aug,Monday,3
ORD104331,2023-08-06 13:37:00,Sports,704.12,1,0,704.12,South,UPI,38,0,5,8,Aug,Sunday,3
ORD104332,2023-02-15 20:53:00,Books,506.72,1,10,456.05,East,Debit Card,64,0,4,2,Feb,Wednesday,1
ORD104333,2023-01-11 23:29:00,Sports,1864.9,4,15,6340.67,North,Debit Card,59,0,4,1,Jan,Wednesday,1
ORD104334,2023-06-13 06:08:00,Beauty,654.56,3,0,1963.68,West,UPI,31,0,5,6,Jun,Tuesday,2
ORD104335,2023-03-04 03:36:00,Beauty,290.01,2,0,580.02,South,Debit Card,33,0,3,3,Mar,Saturday,1
ORD104336,2023-01-06 07:54:00,Electronics,11099.14,1,10,9989.22,Central,UPI,59,0,4,1,Jan,Friday,1
ORD104337,2023-08-31 09:08:00,Sports,2017.69,1,10,1815.92,East,UPI,50,0,5,8,Aug,Thursday,3
ORD104338,2023-08-07 01:36:00,Clothing,1013.52,3,0,3040.56,North,Debit Card,64,1,5,8,Aug,Monday,3
ORD104339,2023-10-01 03:54:00,Books,228.26,3,0,684.79,Central,Debit Card,24,0,5,10,Oct,Sunday,4
ORD104340,2023-05-26 10:03:00,Electronics,5530.91,3,10,14933.47,South,UPI,43,0,3,5,May,Friday,2
ORD104341,2023-08-25 06:25:00,Beauty,711.31,1,0,711.31,North,COD,61,1,3,8,Aug,Friday,3
ORD104342,2023-09-29 15:13:00,Beauty,1180.42,2,15,2006.72,West,Debit Card,26,0,4,9,Sep,Friday,3
ORD104343,2023-08-14 02:13:00,Clothing,1312.32,2,20,2099.71,East,Credit Card,62,0,5,8,Aug,Monday,3
ORD104344,2023-07-25 18:15:00,Sports,614.96,1,10,553.47,South,UPI,19,0,4,7,Jul,Tuesday,3
ORD104345,2023-01-31 22:00:00,Sports,2050.86,2,15,3486.46,East,Credit Card,27,0,3,1,Jan,Tuesday,1
ORD104346,2023-02-16 11:40:00,Home & Kitchen,3802.65,4,0,15210.6,East,Credit Card,34,0,5,2,Feb,Thursday,1
ORD104347,2023-02-14 20:21:00,Clothing,1036.34,3,0,3109.01,West,Net Banking,51,0,5,2,Feb,Tuesday,1
ORD104348,2023-10-27 15:36:00,Clothing,1451.18,2,20,2321.88,South,UPI,51,0,1,10,Oct,Friday,4
ORD104349,2023-02-21 12:18:00,Electronics,8602.98,5,0,43014.92,South,UPI,46,0,2,2,Feb,Tuesday,1
ORD104350,2023-11-11 01:42:00,Beauty,1267.27,3,0,3801.8,South,Net Banking,45,0,4,11,Nov,Saturday,4
ORD104351,2023-08-30 15:11:00,Clothing,1025.45,4,10,3691.64,West,UPI,44,0,5,8,Aug,Wednesday,3
ORD104352,2023-10-06 19:26:00,Clothing,408.96,5,15,1738.07,West,Credit Card,23,0,1,10,Oct,Friday,4
ORD104353,2023-05-08 09:11:00,Books,322.95,5,10,1453.27,Central,UPI,27,0,5,5,May,Monday,2
ORD104354,2023-05-12 02:52:00,Books,386.31,1,10,347.68,West,UPI,60,0,4,5,May,Friday,2
ORD104355,2023-11-16 22:29:00,Electronics,13644.1,1,5,12961.89,East,Debit Card,48,0,4,11,Nov,Thursday,4
ORD104356,2023-06-21 17:55:00,Clothing,878.86,1,15,747.03,East,Credit Card,31,0,1,6,Jun,Wednesday,2
ORD104357,2023-01-22 11:07:00,Books,129.36,1,0,129.36,North,UPI,31,0,4,1,Jan,Sunday,1
ORD104358,2023-10-07 00:08:00,Sports,1457.07,3,5,4152.65,West,COD,41,0,3,10,Oct,Saturday,4
ORD104359,2023-05-16 04:31:00,Electronics,10922.31,1,5,10376.19,West,UPI,53,1,2,5,May,Tuesday,2
ORD104360,2023-09-18 03:16:00,Clothing,1210.78,1,5,1150.24,East,Debit Card,52,0,3,9,Sep,Monday,3
ORD104361,2023-03-01 16:48:00,Home & Kitchen,2024.94,1,5,1923.69,Central,UPI,35,0,5,3,Mar,Wednesday,1
ORD104362,2023-04-19 00:36:00,Books,229.26,1,10,206.33,West,Credit Card,29,0,4,4,Apr,Wednesday,2
ORD104363,2023-08-03 15:25:00,Electronics,4437.64,2,5,8431.51,East,Debit Card,29,0,5,8,Aug,Thursday,3
ORD104364,2023-11-07 20:44:00,Beauty,1162.55,5,15,4940.83,North,Credit Card,36,0,5,11,Nov,Tuesday,4
ORD104365,2023-09-16 17:48:00,Clothing,1398.9,3,10,3777.03,East,COD,36,0,3,9,Sep,Saturday,3
ORD104366,2023-08-21 08:55:00,Sports,3126.67,2,5,5940.67,East,Debit Card,64,0,3,8,Aug,Monday,3
ORD104367,2023-02-27 22:15:00,Books,194.32,1,5,184.61,East,Credit Card,28,0,1,2,Feb,Monday,1
ORD104368,2023-03-11 15:07:00,Home & Kitchen,1749.04,2,10,3148.26,West,UPI,37,1,2,3,Mar,Saturday,1
ORD104369,2023-01-11 20:27:00,Clothing,1253.41,2,0,2506.81,Central,COD,44,0,5,1,Jan,Wednesday,1
ORD104370,2023-02-24 12:53:00,Electronics,5550.9,2,20,8881.44,East,Debit Card,22,0,5,2,Feb,Friday,1
ORD104371,2023-04-14 09:13:00,Electronics,5309.67,2,0,10619.35,Central,Credit Card,36,0,3,4,Apr,Friday,2
ORD104372,2023-02-03 16:31:00,Sports,1205.46,1,20,964.37,South,Credit Card,54,0,5,2,Feb,Friday,1
ORD104373,2023-11-30 23:22:00,Home & Kitchen,3023.94,1,0,3023.94,Central,UPI,44,1,4,11,Nov,Thursday,4
ORD104374,2023-04-20 12:18:00,Clothing,2627.34,1,5,2495.97,West,Credit Card,30,0,5,4,Apr,Thursday,2
ORD104375,2023-02-18 07:45:00,Books,182.72,1,10,164.45,North,Credit Card,40,0,1,2,Feb,Saturday,1
ORD104376,2023-02-27 11:12:00,Sports,1703.22,3,0,5109.65,Central,Net Banking,64,0,3,2,Feb,Monday,1
ORD104377,2023-01-12 05:34:00,Home & Kitchen,1673.04,1,15,1422.08,South,UPI,22,0,5,1,Jan,Thursday,1
ORD104378,2023-05-16 05:02:00,Books,701.28,2,0,1402.55,East,UPI,33,0,3,5,May,Tuesday,2
ORD104379,2023-04-30 02:39:00,Clothing,1240.41,1,0,1240.41,North,Debit Card,27,0,3,4,Apr,Sunday,2
ORD104380,2023-08-19 14:08:00,Books,574.68,2,5,1091.9,North,UPI,55,0,4,8,Aug,Saturday,3
ORD104381,2023-02-03 00:03:00,Books,340.92,1,0,340.92,West,Debit Card,31,0,3,2,Feb,Friday,1
ORD104382,2023-05-20 03:36:00,Beauty,461.02,3,0,1383.05,South,UPI,25,0,1,5,May,Saturday,2
ORD104383,2023-05-03 17:41:00,Books,542.8,1,5,515.66,North,UPI,42,0,5,5,May,Wednesday,2
ORD104384,2023-11-12 09:06:00,Home & Kitchen,1835.88,1,20,1468.7,South,UPI,64,0,1,11,Nov,Sunday,4
ORD104385,2023-10-06 14:01:00,Books,669.65,2,0,1339.29,Central,Debit Card,25,0,5,10,Oct,Friday,4
ORD104386,2023-09-01 04:47:00,Sports,2207.32,3,5,6290.85,West,COD,26,0,4,9,Sep,Friday,3
ORD104387,2023-07-28 06:11:00,Sports,863.14,5,0,4315.68,South,UPI,46,0,4,7,Jul,Friday,3
ORD104388,2023-06-02 04:11:00,Home & Kitchen,2370.37,1,15,2014.82,East,UPI,55,0,5,6,Jun,Friday,2
ORD104389,2023-11-27 21:13:00,Beauty,1234.67,1,0,1234.67,South,Credit Card,63,0,3,11,Nov,Monday,4
ORD104390,2023-10-01 19:03:00,Electronics,17175.69,1,5,16316.9,North,UPI,40,0,4,10,Oct,Sunday,4
ORD104391,2023-09-27 13:06:00,Home & Kitchen,2669.1,1,15,2268.74,West,UPI,25,0,4,9,Sep,Wednesday,3
ORD104392,2023-01-07 04:34:00,Home & Kitchen,2194.48,1,5,2084.75,West,Credit Card,27,0,4,1,Jan,Saturday,1
ORD104393,2023-03-28 01:59:00,Beauty,1254.33,2,0,2508.66,South,Debit Card,22,1,4,3,Mar,Tuesday,1
ORD104394,2023-11-01 10:49:00,Electronics,7707.6,1,0,7707.6,South,UPI,20,0,5,11,Nov,Wednesday,4
ORD104395,2023-03-11 02:36:00,Home & Kitchen,2319.49,4,0,9277.96,East,UPI,62,0,4,3,Mar,Saturday,1
ORD104396,2023-10-26 00:00:00,Sports,1907.73,4,10,6867.83,East,Credit Card,37,0,4,10,Oct,Thursday,4
ORD104397,2023-06-10 00:03:00,Sports,2346.55,3,0,7039.65,North,Credit Card,26,0,3,6,Jun,Saturday,2
ORD104398,2023-06-20 18:00:00,Clothing,1414.89,1,10,1273.4,North,Debit Card,44,0,5,6,Jun,Tuesday,2
ORD104399,2023-11-12 14:05:00,Clothing,100.0,3,0,300.0,South,Debit Card,46,0,3,11,Nov,Sunday,4
ORD104400,2023-12-02 14:10:00,Electronics,9071.53,1,5,8617.96,South,UPI,35,0,3,12,Dec,Saturday,4
ORD104401,2023-10-04 12:36:00,Clothing,782.5,1,0,782.5,North,Debit Card,23,0,5,10,Oct,Wednesday,4
ORD104402,2023-02-08 20:24:00,Home & Kitchen,4363.1,1,10,3926.79,West,UPI,30,1,1,2,Feb,Wednesday,1
ORD104403,2023-01-13 08:20:00,Electronics,12656.67,1,15,10758.17,East,Debit Card,22,0,4,1,Jan,Friday,1
ORD104404,2023-09-11 03:36:00,Electronics,10273.96,1,10,9246.56,South,Credit Card,47,0,4,9,Sep,Monday,3
ORD104405,2023-08-31 00:29:00,Electronics,5655.63,1,5,5372.85,East,UPI,39,0,5,8,Aug,Thursday,3
ORD104406,2023-01-28 04:52:00,Home & Kitchen,2279.47,3,10,6154.56,South,Debit Card,48,0,5,1,Jan,Saturday,1
ORD104407,2023-03-09 05:23:00,Books,432.31,1,5,410.69,South,UPI,40,0,4,3,Mar,Thursday,1
ORD104408,2023-01-08 04:21:00,Home & Kitchen,2776.36,1,0,2776.36,South,UPI,40,1,5,1,Jan,Sunday,1
ORD104409,2023-05-19 02:09:00,Sports,1931.0,2,0,3862.01,North,Credit Card,24,0,5,5,May,Friday,2
ORD104410,2023-08-17 15:56:00,Books,484.13,2,5,919.84,South,UPI,18,0,4,8,Aug,Thursday,3
ORD104411,2023-04-17 21:11:00,Electronics,5748.38,1,10,5173.54,West,Debit Card,27,0,5,4,Apr,Monday,2
